filmId,title,genre,producer,actor,rating 
77950,Turbo,Animation,Lisa Stewart,Ryan Reynolds,6
77950,Turbo,Animation,Lisa Stewart,Paul Giamatti,6
76170,The Wolverine,Action,Hugh Jackman,Hugh Jackman,6
76170,The Wolverine,Action,Hugh Jackman,Ian McKellen,6
76170,The Wolverine,Action,Hugh Jackman,Patrick Stewart,6
146216,RED 2,Action,Lorenzo di Bonaventura,Anthony Hopkins,6
160139,Night Train to Lisbon,Mystery,Kerstin Ramcke,Jeremy Irons,6
136400,2 Guns,Action,George Furla,Denzel Washington,7
136400,2 Guns,Action,George Furla,Mark Wahlberg,7
76285,Percy Jackson: Sea of Monsters,Adventure,Michael Barnathan,Stanley Tucci,6
113148,Prince Avalanche,Comedy,Lisa Muskat,Paul Rudd,6
109418,Grown Ups 2,Comedy,Jack Giarraputo,Steve Buscemi,6
259808,Criminal Justice,TV Movie,Michael Nozik,Forest Whitaker,10
59859,Kick-Ass 2,Action,Adam Bohling,Jim Carrey,6
115348,Paranoia,Drama,Scott Lambert,Gary Oldman,6
115348,Paranoia,Drama,Scott Lambert,Harrison Ford,6
149870,The Wind Rises,Animation,Toshio Suzuki,Joseph Gordon-Levitt,8
149870,The Wind Rises,Animation,Toshio Suzuki,William H. Macy,8
149870,The Wind Rises,Animation,Toshio Suzuki,Stanley Tucci,8
115782,Jobs,Drama,Mark Hulme,J.K. Simmons,6
132363,The Butler,Drama,Laura Ziskin,Forest Whitaker,7
132363,The Butler,Drama,Laura Ziskin,John Cusack,7
199373,The Frozen Ground,Thriller,50 Cent,John Cusack,6
199373,The Frozen Ground,Thriller,50 Cent,Nicolas Cage,6
169209,Empire State,Action,Randall Emmett,Dwayne Johnson,5
47913,King of Texas,Western,Art Levinson,Patrick Stewart,6
49047,Gravity,Science Fiction,David Heyman,George Clooney,7
146233,Prisoners,Drama,Broderick Johnson,Hugh Jackman,8
146233,Prisoners,Drama,Broderick Johnson,Jake Gyllenhaal,8
164457,Out of the Furnace,Thriller,Ridley Scott,Christian Bale,6
164457,Out of the Furnace,Thriller,Ridley Scott,Woody Harrelson,6
164457,Out of the Furnace,Thriller,Ridley Scott,Forest Whitaker,6
164457,Out of the Furnace,Thriller,Ridley Scott,Willem Dafoe,6
96721,Rush,Drama,Andrew Eaton,Chris Hemsworth,8
112205,The Family,Crime,Luc Besson,Robert De Niro,6
112205,The Family,Crime,Luc Besson,Tommy Lee Jones,6
106599,Imaginary Witness: Hollywood and the Holocaust,Documentary,Daniel Anker,Ralph Fiennes,5
106599,Imaginary Witness: Hollywood and the Holocaust,Documentary,Daniel Anker,Ben Kingsley,5
136911,The Factory,Crime,Joel Silver,John Cusack,6
138697,Don Jon,Romance,Ram Bergman,Joseph Gordon-Levitt,6
138697,Don Jon,Romance,Ram Bergman,Channing Tatum,6
60125,Men Seeking Women,Comedy,Jim Milio,Will Ferrell,4
146238,Runner Runner,Crime,Leonardo DiCaprio,Ben Affleck,6
209262,Parkland,History,Gary Goetzman,Paul Giamatti,6
109424,Captain Phillips,Action,Scott Rudin,Tom Hanks,8
106747,Machete Kills,Action,Sergei Bespalov,Antonio Banderas,5
85889,Filth,Crime,James McAvoy,James McAvoy,7
162903,The Fifth Estate,Drama,Steve Golin,Benedict Cumberbatch,6
162903,The Fifth Estate,Drama,Steve Golin,Stanley Tucci,6
109091,The Counselor,Thriller,Ridley Scott,Brad Pitt,5
109091,The Counselor,Thriller,Ridley Scott,Michael Fassbender,5
109091,The Counselor,Thriller,Ridley Scott,Javier Bardem,5
152795,The Congress,Drama,Robin Wright,Paul Giamatti,6
76203,12 Years a Slave,Drama,Brad Pitt,Brad Pitt,8
76203,12 Years a Slave,Drama,Brad Pitt,Michael Fassbender,8
76203,12 Years a Slave,Drama,Brad Pitt,Benedict Cumberbatch,8
76203,12 Years a Slave,Drama,Brad Pitt,Paul Giamatti,8
80274,Ender's Game,Science Fiction,Alex Kurtzman,Harrison Ford,7
80274,Ender's Game,Science Fiction,Alex Kurtzman,Ben Kingsley,7
213121,Toy Story of Terror!,Animation,Galyn Susman,Tom Hanks,7
76338,Thor: The Dark World,Action,Kevin Feige,Anthony Hopkins,7
76338,Thor: The Dark World,Action,Kevin Feige,Chris Evans,7
76338,Thor: The Dark World,Action,Kevin Feige,Chris Hemsworth,7
76338,Thor: The Dark World,Action,Kevin Feige,Idris Elba,7
76338,Thor: The Dark World,Action,Kevin Feige,Tom Hiddleston,7
76338,Thor: The Dark World,Action,Kevin Feige,Benicio del Toro,7
152532,Dallas Buyers Club,Drama,Robbie Brenner,Matthew McConaughey,8
97434,Gambit,Comedy,Mike Lobell,Colin Firth,5
97434,Gambit,Comedy,Mike Lobell,Stanley Tucci,5
193212,The Man Who Captured Eichmann,TV Movie,Raúl Outeda,Robert Duvall,4
121674,Great Expectations,Drama,Stephen Woolley,Ralph Fiennes,6
137093,Last Vegas,Comedy,Laurence Mark,Morgan Freeman,6
137093,Last Vegas,Comedy,Laurence Mark,Robert De Niro,6
225703,The Starving Games,Comedy,Peter Safran,Jason Statham,4
222858,A Bucket of Blood,Thriller,Mike Elliott,Will Ferrell,4
193645,Seduced and Abandoned,Documentary,Alec Baldwin,Ryan Gosling,7
203833,The Book Thief,Drama,Karen Rosenfelt,Geoffrey Rush,7
101299,The Hunger Games: Catching Fire,Adventure,Jon Kilik,Woody Harrelson,7
101299,The Hunger Games: Catching Fire,Adventure,Jon Kilik,Stanley Tucci,7
57158,The Hobbit: The Desolation of Smaug,Adventure,Carolynne Cunningham,Ian McKellen,8
57158,The Hobbit: The Desolation of Smaug,Adventure,Carolynne Cunningham,Benedict Cumberbatch,8
64686,47 Ronin,Drama,Scott Stuber,Keanu Reeves,6
129405,World War II: When Lions Roared,Drama,David W. Rintels,Michael Caine,0
146239,Delivery Man,Comedy,André Rouleau,Chris Pratt,6
86829,Inside Llewyn Davis,Drama,Ethan Coen,John Goodman,7
204082,Homefront,Action,Sylvester Stallone,James Franco,6
204082,Homefront,Action,Sylvester Stallone,Jason Statham,6
192136,Mandela: Long Walk to Freedom,Drama,Anant Singh,Idris Elba,6
152737,August: Osage County,Comedy,George Clooney,Ewan McGregor,7
152737,August: Osage County,Comedy,George Clooney,Benedict Cumberbatch,7
174311,All Is Bright,Comedy,Daniel Carey,Paul Giamatti,5
174311,All Is Bright,Comedy,Daniel Carey,Paul Rudd,5
168672,American Hustle,Drama,Charles Roven,Christian Bale,7
168672,American Hustle,Drama,Charles Roven,Robert De Niro,7
168672,American Hustle,Drama,Charles Roven,Bradley Cooper,7
168672,American Hustle,Drama,Charles Roven,Jeremy Renner,7
116745,The Secret Life of Walter Mitty,Adventure,Ben Stiller,Sean Penn,7
116745,The Secret Life of Walter Mitty,Adventure,Ben Stiller,Ben Stiller,7
152601,Her,Romance,Megan Ellison,Joaquin Phoenix,8
152601,Her,Romance,Megan Ellison,Chris Pratt,8
57047,The Fourth Angel,Action,Peter R. Simpson,Forest Whitaker,6
57047,The Fourth Angel,Action,Peter R. Simpson,Jeremy Irons,6
193756,Lone Survivor,Action,Sarah Aubrey,Mark Wahlberg,7
140823,Saving Mr. Banks,Comedy,Ian Collie,Tom Hanks,7
140823,Saving Mr. Banks,Comedy,Ian Collie,Paul Giamatti,7
140823,Saving Mr. Banks,Comedy,Ian Collie,Colin Farrell,7
87516,Oldboy,Drama,Doug Davison,Samuel L. Jackson,6
109443,Anchorman 2: The Legend Continues,Comedy,Judd Apatow,Harrison Ford,6
109443,Anchorman 2: The Legend Continues,Comedy,Judd Apatow,Steve Carell,6
109443,Anchorman 2: The Legend Continues,Comedy,Judd Apatow,Paul Rudd,6
109443,Anchorman 2: The Legend Continues,Comedy,Judd Apatow,Jim Carrey,6
109443,Anchorman 2: The Legend Continues,Comedy,Judd Apatow,Will Ferrell,6
110415,Snowpiercer,Action,Tae-sung Jeong,Chris Evans,7
169881,The Physician,Adventure,Nico Hofmann,Ben Kingsley,7
27584,High School,Comedy,Arcadiy Golubovich,Adrien Brody,6
14499,Mio in the Land of Faraway,Adventure,William Aldridge,Christian Bale,6
64807,Grudge Match,Comedy,Mark Steven Johnson,Robert De Niro,6
152603,Only Lovers Left Alive,Drama,Jeremy Thomas,Tom Hiddleston,7
111473,The Invisible Woman,Drama,Christian Baute,Ralph Fiennes,6
204810,Hunting Elephants,Comedy,Ehud Bleiberg,Patrick Stewart,6
127560,The Railway Man,Drama,Chris Brown,Colin Firth,7
173467,Milius,Documentary,Joey Figueroa,Harrison Ford,7
173467,Milius,Documentary,Joey Figueroa,Clint Eastwood,7
173467,Milius,Documentary,Joey Figueroa,John Goodman,7
4949,A Time for Killing,Western,Harry Joe Brown,Harrison Ford,4
137094,Jack Ryan: Shadow Recruit,Action,Lorenzo di Bonaventura,Chris Pine,6
137094,Jack Ryan: Shadow Recruit,Action,Lorenzo di Bonaventura,Kevin Costner,6
240916,Reasonable Doubt,Crime,David Valleau,Samuel L. Jackson,6
159932,A Single Shot,Drama,Jeff Rice,William H. Macy,6
126319,Ernest & Celestine,Animation,Didier Brunner,Forest Whitaker,8
126319,Ernest & Celestine,Animation,Didier Brunner,Paul Giamatti,8
126319,Ernest & Celestine,Animation,Didier Brunner,William H. Macy,8
253077,Tomorrow Night,Comedy,Louis C.K.,Steve Carell,7
181886,Enemy,Thriller,M.A. Faura,Jake Gyllenhaal,7
130150,Labor Day,Drama,Helen Estabrook,J.K. Simmons,7
152760,The Monuments Men,War,George Clooney,Matt Damon,6
152760,The Monuments Men,War,George Clooney,Bill Murray,6
152760,The Monuments Men,War,George Clooney,George Clooney,6
152760,The Monuments Men,War,George Clooney,John Goodman,6
137106,The Lego Movie,Adventure,Roy Lee,Morgan Freeman,8
137106,The Lego Movie,Adventure,Roy Lee,Chris Pratt,8
137106,The Lego Movie,Adventure,Roy Lee,Will Ferrell,8
137106,The Lego Movie,Adventure,Roy Lee,Channing Tatum,8
249397,Nymphomaniac: Vol. II,Drama,Peter Aalbæk Jensen,Willem Dafoe,7
74461,Knights of Badassdom,Adventure,Matt Wall,Peter Dinklage,6
157834,The Zero Theorem,Drama,Nicolas Chartier,Matt Damon,6
157834,The Zero Theorem,Drama,Nicolas Chartier,Christoph Waltz,6
137321,Winter's Tale,Drama,Akiva Goldsman,Russell Crowe,6
137321,Winter's Tale,Drama,Akiva Goldsman,Colin Farrell,6
157847,Joe,Drama,Lisa Muskat,Nicolas Cage,6
210047,Cold Comes the Night,Crime,Mynette Louie,Bryan Cranston,6
13470,Bury My Heart At Wounded Knee,TV Movie,Clara George,J.K. Simmons,6
120467,The Grand Budapest Hotel,Comedy,Scott Rudin,Edward Norton,8
120467,The Grand Budapest Hotel,Comedy,Scott Rudin,Bill Murray,8
120467,The Grand Budapest Hotel,Comedy,Scott Rudin,Ralph Fiennes,8
120467,The Grand Budapest Hotel,Comedy,Scott Rudin,Willem Dafoe,8
120467,The Grand Budapest Hotel,Comedy,Scott Rudin,Jude Law,8
120467,The Grand Budapest Hotel,Comedy,Scott Rudin,Owen Wilson,8
120467,The Grand Budapest Hotel,Comedy,Scott Rudin,Adrien Brody,8
13934,Mater and the Ghostlight,Animation,Mark Nielsen,Owen Wilson,6
220286,Grand Piano,Thriller,Rodrigo Cortés,John Cusack,6
157336,Interstellar,Adventure,Lynda Obst,Matt Damon,8
157336,Interstellar,Adventure,Lynda Obst,Michael Caine,8
157336,Interstellar,Adventure,Lynda Obst,Matthew McConaughey,8
192102,3 Days to Kill,Action,Luc Besson,Kevin Costner,6
242076,The Bag Man,Crime,Peter D. Graves,Robert De Niro,5
242076,The Bag Man,Crime,Peter D. Graves,John Cusack,5
256731,Bad Country,Drama,Chris Brinker,Willem Dafoe,6
242042,Barefoot,Comedy,Lisa Demetree,J.K. Simmons,6
177494,Veronica Mars,Comedy,Rob Thomas,James Franco,6
100402,Captain America: The Winter Soldier,Action,Kevin Feige,Samuel L. Jackson,8
100402,Captain America: The Winter Soldier,Action,Kevin Feige,Chris Evans,8
86834,Noah,Drama,Arnon Milchan,Anthony Hopkins,6
86834,Noah,Drama,Arnon Milchan,Russell Crowe,6
145220,Muppets Most Wanted,Comedy,David Hoberman,Christoph Waltz,6
145220,Muppets Most Wanted,Comedy,David Hoberman,James McAvoy,6
145220,Muppets Most Wanted,Comedy,David Hoberman,Tom Hiddleston,6
145220,Muppets Most Wanted,Comedy,David Hoberman,Stanley Tucci,6
200505,Draft Day,Drama,Ivan Reitman,Kevin Costner,6
102382,The Amazing Spider-Man 2,Action,Avi Arad,Paul Giamatti,6
102382,The Amazing Spider-Man 2,Action,Avi Arad,Jamie Foxx,6
172385,Rio 2,Animation,Bruce Anderson,Jamie Foxx,6
157353,Transcendence,Thriller,Kate Cohen,Morgan Freeman,6
157353,Transcendence,Thriller,Kate Cohen,Johnny Depp,6
152792,Devil's Knot,Crime,Clark Peterson,Colin Firth,6
54752,Firstborn,Drama,Paul Junger Witt,Robert Downey Jr.,6
210479,Locke,Drama,Guy Heeley,Tom Hardy,7
242310,Rage,Action,Michael Mendelsohn,Nicolas Cage,5
174316,A Case of You,Comedy,Justin Long,Peter Dinklage,5
152599,The Immigrant,Drama,Greg Shapiro,Joaquin Phoenix,6
152599,The Immigrant,Drama,Greg Shapiro,Jeremy Renner,6
262338,Good People,Thriller,Eric Kranzler,James Franco,5
240832,Lucy,Action,Virginie Besson-Silla,Morgan Freeman,6
127585,X-Men: Days of Future Past,Action,Lauren Shuler Donner,Hugh Jackman,8
127585,X-Men: Days of Future Past,Action,Lauren Shuler Donner,Ian McKellen,8
127585,X-Men: Days of Future Past,Action,Lauren Shuler Donner,Michael Fassbender,8
127585,X-Men: Days of Future Past,Action,Lauren Shuler Donner,Patrick Stewart,8
127585,X-Men: Days of Future Past,Action,Lauren Shuler Donner,James McAvoy,8
127585,X-Men: Days of Future Past,Action,Lauren Shuler Donner,Peter Dinklage,8
192132,Palo Alto,Drama,Vince Jolivette,James Franco,6
59981,Legends of Oz: Dorothy's Return,Animation,Roland Carroll,Hugh Dancy,6
59981,Legends of Oz: Dorothy's Return,Animation,Roland Carroll,Patrick Stewart,6
212778,Chef,Comedy,Jon Favreau,Robert Downey Jr.,7
212778,Chef,Comedy,Jon Favreau,Dustin Hoffman,7
113833,The Normal Heart,Drama,Ryan Murphy,Mark Ruffalo,8
158936,Interior. Leather Bar.,Drama,James Franco,James Franco,6
260202,Turks & Caicos,Thriller,Celia Duval,Christopher Walken,6
260202,Turks & Caicos,Thriller,Celia Duval,Ralph Fiennes,6
260339,Salting the Battlefield,Action,Celia Duval,Ralph Fiennes,6
198277,Begin Again,Comedy,Tobin Armbrust,Mark Ruffalo,7
192149,The Two Faces of January,Thriller,Tom Sternberg,Viggo Mortensen,6
188161,A Million Ways to Die in the West,Comedy,Jason Clark,Ewan McGregor,6
188161,A Million Ways to Die in the West,Comedy,Jason Clark,Ryan Reynolds,6
188161,A Million Ways to Die in the West,Comedy,Jason Clark,Jamie Foxx,6
137113,Edge of Tomorrow,Action,Jason Hoffs,Tom Cruise,8
163376,Luv,Romance,Martin Manulis,Harrison Ford,0
248688,A Night in Old Mexico,Drama,Emilio Aragón,Robert Duvall,5
222935,The Fault in Our Stars,Romance,Marty Bowen,Willem Dafoe,8
175541,Black Nativity,Drama,T.D. Jakes,Forest Whitaker,6
94671,Jayne Mansfield's Car,Drama,Geyer Kosinski,Robert Duvall,6
157851,Maps to the Stars,Drama,Saïd Ben Saïd,John Cusack,6
187017,22 Jump Street,Crime,Jonah Hill,Channing Tatum,7
156022,The Equalizer,Thriller,Steve Tisch,Denzel Washington,7
194662,Birdman,Drama,Alejandro González Iñárritu,Edward Norton,7
209451,Jersey Boys,Music,Clint Eastwood,Christopher Walken,7
91314,Transformers: Age of Extinction,Science Fiction,Don Murphy,Mark Wahlberg,6
91314,Transformers: Age of Extinction,Science Fiction,Don Murphy,John Goodman,6
91314,Transformers: Age of Extinction,Science Fiction,Don Murphy,Stanley Tucci,6
171372,Frank,Comedy,David Barron,Michael Fassbender,7
180296,They Came Together,Comedy,Michael Showalter,Paul Rudd,5
244786,Whiplash,Drama,David Lancaster,J.K. Simmons,8
210577,Gone Girl,Mystery,Reese Witherspoon,Ben Affleck,8
152790,The Angriest Man in Brooklyn,Drama,Bob Cooper,Peter Dinklage,6
65096,EMR,Thriller,James Erskine,Tom Hardy,5
118340,Guardians of the Galaxy,Action,Kevin Feige,Bradley Cooper,8
118340,Guardians of the Galaxy,Action,Kevin Feige,Chris Pratt,8
118340,Guardians of the Galaxy,Action,Kevin Feige,Benicio del Toro,8
184315,Hercules,Action,Beau Flynn,Dwayne Johnson,6
157849,A Most Wanted Man,Thriller,Andrea Calderwood,Willem Dafoe,6
217316,1,Documentary,Michael Shevloff,Michael Fassbender,7
227156,The Giver,Drama,Jeff Bridges,Jeff Bridges,6
124972,Generation Um...,Drama,Alison Palmer Bourke,Keanu Reeves,4
189,Sin City: A Dame to Kill For,Crime,Robert Rodriguez,Joseph Gordon-Levitt,6
209244,Are You Here,Comedy,Jordan Horowitz,Owen Wilson,5
174326,A Birder's Guide to Everything,Comedy,Kirsten Duncan Fuller,Ben Kingsley,6
56364,The Pyx,Crime,Julian Roffman,Christopher Plummer,6
204922,Before I Go to Sleep,Mystery,Mark Gill,Colin Firth,6
192145,Third Person,Drama,Paul Haggis,James Franco,6
192145,Third Person,Drama,Paul Haggis,Adrien Brody,6
136835,No Good Deed,Crime,William Packer,Idris Elba,6
264656,The Homesman,Western,Luc Besson,Tommy Lee Jones,6
38654,When Eight Bells Toll,Action,Elliott Kastner,Anthony Hopkins,6
170687,The Boxtrolls,Animation,Travis Knight,Ben Kingsley,7
239678,This Is Where I Leave You,Drama,Jeffrey Levine,Jason Bateman,6
190859,American Sniper,War,Clint Eastwood,Bradley Cooper,7
246403,Tusk,Comedy,Shannon McIntosh,Johnny Depp,5
254375,Hector and the Search for Happiness,Adventure,Klaus Dohle,Christopher Plummer,7
254375,Hector and the Search for Happiness,Adventure,Klaus Dohle,Jean Reno,7
227300,Stretch,Action,Tracy Falco,Chris Pine,6
262543,Automata,Thriller,Antonio Banderas,Javier Bardem,6
262543,Automata,Thriller,Antonio Banderas,Antonio Banderas,6
241254,The Prince,Thriller,George Furla,John Cusack,5
152745,As I Lay Dying,Drama,Vince Jolivette,James Franco,6
244761,The Captive,Drama,Simone Urdl,Ryan Reynolds,6
146381,Justin and the Knights of Valour,Animation,Antonio Banderas,Antonio Banderas,6
245891,John Wick,Action,Basil Iwanyk,Willem Dafoe,7
245891,John Wick,Action,Basil Iwanyk,Keanu Reeves,7
286654,Reclaim,Thriller,Gary Hamilton,John Cusack,5
205587,The Judge,Drama,Susan Downey,Robert Downey Jr.,7
205587,The Judge,Drama,Susan Downey,Robert Duvall,7
157829,The Disappearance of Eleanor Rigby: Them,Drama,Cassandra Kulukundis,James McAvoy,6
228150,Fury,War,David Ayer,Brad Pitt,7
239563,St. Vincent,Comedy,Fred Roos,Bill Murray,7
218043,Left Behind,Thriller,Ed Clydesdale,Nicolas Cage,4
289727,The Rewrite,Romance,Liz Glotzer,J.K. Simmons,6
242582,Nightcrawler,Crime,Jennifer Fox,Jake Gyllenhaal,8
152736,Child of God,Crime,Vince Jolivette,James Franco,5
228326,The Book of Life,Romance,Guillermo del Toro,Channing Tatum,7
119213,Cold Around the Heart,Crime,Dan Halsted,Jude Law,4
289314,Olive Kitteridge,Drama,David Coatsworth,Bill Murray,8
87492,Foxcatcher,Drama,Anthony Bregman,Mark Ruffalo,6
87492,Foxcatcher,Drama,Anthony Bregman,Steve Carell,6
87492,Foxcatcher,Drama,Anthony Bregman,Channing Tatum,6
185567,Zulu,Crime,Richard Grandpierre,Forest Whitaker,7
207933,Stonehearst Asylum,Thriller,Bruce Davey,Michael Caine,7
207933,Stonehearst Asylum,Thriller,Bruce Davey,Ben Kingsley,7
164251,Serena,Drama,Susanne Bier,Bradley Cooper,5
205596,The Imitation Game,History,Teddy Schwarzman,Benedict Cumberbatch,8
171274,Inherent Vice,Comedy,Paul Thomas Anderson,Joaquin Phoenix,6
171274,Inherent Vice,Comedy,Paul Thomas Anderson,Benicio del Toro,6
171274,Inherent Vice,Comedy,Paul Thomas Anderson,Owen Wilson,6
244403,Rudderless,Music,Jeff Rice,William H. Macy,7
131631,The Hunger Games: Mockingjay - Part 1,Science Fiction,Nina Jacobson,Woody Harrelson,7
131631,The Hunger Games: Mockingjay - Part 1,Science Fiction,Nina Jacobson,Stanley Tucci,7
147441,Exodus: Gods and Kings,Adventure,Peter Chernin,Christian Bale,6
147441,Exodus: Gods and Kings,Adventure,Peter Chernin,Ben Kingsley,6
100042,Dumb and Dumber To,Comedy,Bobby Farrelly,Bill Murray,5
100042,Dumb and Dumber To,Comedy,Bobby Farrelly,Jim Carrey,5
206821,The Longest Week,Comedy,Uday Chopra,Jason Bateman,5
227735,Dolphin Tale 2,Family,Broderick Johnson,Morgan Freeman,7
205775,In the Heart of the Sea,Thriller,Will Ward,Chris Hemsworth,6
253331,Black or White,Drama,Mike Binder,Kevin Costner,6
256917,The Water Diviner,War,Andrew Mason,Russell Crowe,7
244458,The Voices,Comedy,Roy Lee,Ryan Reynolds,6
297596,Dying of the Light,Thriller,Scott Clayton,Nicolas Cage,4
245916,Kill the Messenger,Thriller,Pamela Abdy,Jeremy Renner,7
122917,The Hobbit: The Battle of the Five Armies,Action,Peter Jackson,Ian McKellen,7
122917,The Hobbit: The Battle of the Five Armies,Action,Peter Jackson,Benedict Cumberbatch,7
246080,Black Sea,Adventure,Kevin Macdonald,Jude Law,6
32624,When the Road Bends: Tales of a Gypsy Caravan,Music,Jasmine Dellal,Johnny Depp,8
87093,Big Eyes,Drama,Tim Burton,Christoph Waltz,7
224141,Into the Woods,Fantasy,Rob Marshall,Johnny Depp,6
224141,Into the Woods,Fantasy,Rob Marshall,Chris Pine,6
243684,"Men, Women & Children",Drama,Jason Reitman,J.K. Simmons,6
228967,The Interview,Action,Seth Rogen,Joseph Gordon-Levitt,6
228967,The Interview,Action,Seth Rogen,James Franco,6
207703,Kingsman: The Secret Service,Crime,Adam Bohling,Samuel L. Jackson,8
207703,Kingsman: The Secret Service,Crime,Adam Bohling,Michael Caine,8
207703,Kingsman: The Secret Service,Crime,Adam Bohling,Colin Firth,8
181533,Night at the Museum: Secret of the Tomb,Adventure,Chris Columbus,Hugh Jackman,6
181533,Night at the Museum: Secret of the Tomb,Adventure,Chris Columbus,Ben Kingsley,6
181533,Night at the Museum: Secret of the Tomb,Adventure,Chris Columbus,Owen Wilson,6
181533,Night at the Museum: Secret of the Tomb,Adventure,Chris Columbus,Ben Stiller,6
241432,Days and Nights,Drama,Barbara Romer,Jean Reno,4
68737,Seventh Son,Adventure,Basil Iwanyk,Jeff Bridges,5
196867,Annie,Comedy,Will Smith,Jamie Foxx,6
198184,Chappie,Crime,Simon Kinberg,Hugh Jackman,7
130925,Partysaurus Rex,Animation,Kimberly Adams,Tom Hanks,7
256835,Toy Story That Time Forgot,Animation,Galyn Susman,Tom Hanks,7
260346,Taken 3,Thriller,Luc Besson,Forest Whitaker,6
201088,Blackhat,Crime,Michael Mann,Chris Hemsworth,5
294652,Son of a Gun,Action,Timothy White,Ewan McGregor,6
87101,Terminator Genisys,Science Fiction,Dana Goldberg,J.K. Simmons,6
62934,Fight for Your Right Revisited,Music,Adam Yauch,Steve Buscemi,7
62934,Fight for Your Right Revisited,Music,Adam Yauch,Stanley Tucci,7
62934,Fight for Your Right Revisited,Music,Adam Yauch,Will Ferrell,7
289394,Houdini,TV Movie,Ildikó Kemény,Adrien Brody,7
161321,The Power of Few,Thriller,Leone Marucci,Christopher Walken,5
16191,Highway to Hell,Fantasy,John Byers,Ben Stiller,6
38602,Little Lord Fauntleroy,TV Movie,Norman Rosemont,Patrick Stewart,7
75337,Too Tough to Die: A Tribute to Johnny Ramone,Documentary,Jonathan Del Gatto,Nicolas Cage,7
174343,Trust Me,Comedy,Mary Vernieu,William H. Macy,6
12787,Homeboy,Drama,Alan Marshall,Christopher Walken,4
48358,The Canterville Ghost,TV Movie,Robert Benedetti,Patrick Stewart,6
49429,Older Than America,Drama,Christine K. Walker,Bradley Cooper,4
45662,Space Chimps 2: Zartog Strikes Back,Animation,John H. Williams,Stanley Tucci,4
76341,Mad Max: Fury Road,Action,Doug Mitchell,Tom Hardy,7
140607,Star Wars: The Force Awakens,Action,Bryan Burk,Harrison Ford,8
140607,Star Wars: The Force Awakens,Action,Bryan Burk,Ewan McGregor,8
140607,Star Wars: The Force Awakens,Action,Bryan Burk,Daniel Craig,8
271969,Ben-Hur,Adventure,Duncan Henderson,Morgan Freeman,5
166426,Pirates of the Caribbean: Dead Men Tell No Tales,Adventure,Jerry Bruckheimer,Johnny Depp,7
166426,Pirates of the Caribbean: Dead Men Tell No Tales,Adventure,Jerry Bruckheimer,Javier Bardem,7
166426,Pirates of the Caribbean: Dead Men Tell No Tales,Adventure,Jerry Bruckheimer,Geoffrey Rush,7
141052,Justice League,Action,Charles Roven,Willem Dafoe,0
141052,Justice League,Action,Charles Roven,J.K. Simmons,0
141052,Justice League,Action,Charles Roven,Jeremy Irons,0
141052,Justice League,Action,Charles Roven,Ben Affleck,0
102899,Ant-Man,Science Fiction,Kevin Feige,Paul Rudd,7
284053,Thor: Ragnarok,Action,Kevin Feige,Anthony Hopkins,0
284053,Thor: Ragnarok,Action,Kevin Feige,Benedict Cumberbatch,0
284053,Thor: Ragnarok,Action,Kevin Feige,Mark Ruffalo,0
284053,Thor: Ragnarok,Action,Kevin Feige,Chris Hemsworth,0
284053,Thor: Ragnarok,Action,Kevin Feige,Idris Elba,0
284053,Thor: Ragnarok,Action,Kevin Feige,Tom Hiddleston,0
271110,Captain America: Civil War,Adventure,Kevin Feige,Robert Downey Jr.,7
271110,Captain America: Civil War,Adventure,Kevin Feige,Chris Evans,7
271110,Captain America: Civil War,Adventure,Kevin Feige,Paul Rudd,7
271110,Captain America: Civil War,Adventure,Kevin Feige,Don Cheadle,7
271110,Captain America: Civil War,Adventure,Kevin Feige,Jeremy Renner,7
284052,Doctor Strange,Action,Kevin Feige,Benedict Cumberbatch,7
284052,Doctor Strange,Action,Kevin Feige,Chris Hemsworth,7
246655,X-Men: Apocalypse,Science Fiction,Simon Kinberg,Hugh Jackman,6
246655,X-Men: Apocalypse,Science Fiction,Simon Kinberg,Michael Fassbender,6
246655,X-Men: Apocalypse,Science Fiction,Simon Kinberg,James McAvoy,6
268171,Elsa & Fred,Comedy,Matthias Emcke,Christopher Plummer,6
39477,Small Town Saturday Night,Drama,Wonder Fortune Serra,Chris Pine,7
284276,Cake,Drama,Mark Canton,William H. Macy,6
27544,The Company She Keeps,Drama,John Houseman,Jeff Bridges,6
284536,The Gambler,Thriller,Irwin Winkler,Mark Wahlberg,6
284536,The Gambler,Thriller,Irwin Winkler,John Goodman,6
60949,Toys in the Attic,Thriller,Vivian Schilling,Forest Whitaker,6
111910,Stage Struck,Drama,Stuart Millar,Christopher Plummer,6
46562,The Last Rites of Ransom Pride,Action,Michael Frislev,Peter Dinklage,4
244580,Low Down,Drama,Albert Berger,Peter Dinklage,5
210860,Mortdecai,Comedy,Christi Dembrowski,Johnny Depp,5
210860,Mortdecai,Comedy,Christi Dembrowski,Ewan McGregor,5
250066,American Heist,Action,Gevond Andreasyan,Adrien Brody,4
291869,I Am Michael,Drama,James Franco,James Franco,6
309242,Mississippi Grind,Drama,Lynette Howell,Ryan Reynolds,6
245706,True Story,Crime,Dede Gardner,James Franco,6
318224,Going Clear: Scientology and the Prison of Belief,Documentary,Lawrence Wright,Tom Cruise,8
308369,Me and Earl and the Dying Girl,Comedy,Dan Fogelman,Hugh Jackman,8
193687,Z for Zachariah,Drama,Sophia Lin,Chris Pine,6
