Ewan McGregor,55347,Drama,Leslie Urdang,7,Beginners
Ben Stiller,49020,Drama,Mark Herbert,7,Submarine
James McAvoy,49538,Action,Lauren Shuler Donner,7,X-Men: First Class
Michael Fassbender,49538,Action,Lauren Shuler Donner,7,X-Men: First Class
Hugh Jackman,49538,Action,Lauren Shuler Donner,7,X-Men: First Class
Jeff Bridges,9663,Action,Michael Douglas,7,Starman
Dustin Hoffman,49444,Animation,Melissa Cobb,7,Kung Fu Panda 2
Clint Eastwood,8348,Action,Robert Daley,7,Thunderbolt and Lightfoot
Jeff Bridges,8348,Action,Robert Daley,7,Thunderbolt and Lightfoot
Adrien Brody,59436,Fantasy,Letty Aronson,7,Midnight in Paris
Owen Wilson,59436,Fantasy,Letty Aronson,7,Midnight in Paris
Tom Hiddleston,59436,Fantasy,Letty Aronson,7,Midnight in Paris
Hugh Jackman,36657,Adventure,Ralph Winter,7,X-Men
Ian McKellen,36657,Adventure,Ralph Winter,7,X-Men
Patrick Stewart,36657,Adventure,Ralph Winter,7,X-Men
Willem Dafoe,210293,Comedy,Kevin Spacey,7,The Smile Man
Gary Oldman,49444,Animation,Melissa Cobb,7,Kung Fu Panda 2
Christopher Plummer,11929,Crime,Taylor Hackford,7,Dolores Claiborne
Johnny Depp,522,Comedy,Tim Burton,7,Ed Wood
Bryan Cranston,64690,Drama,Gigi Pritzker,7,Drive
Robert Downey Jr.,24428,Science Fiction,Kevin Feige,7,The Avengers
Chris Pratt,60308,Drama,Brad Pitt,7,Moneyball
Brad Pitt,60308,Drama,Brad Pitt,7,Moneyball
Ralph Fiennes,73358,Mystery,David Heyman,7,Page Eight
Dustin Hoffman,10518,Thriller,Robert Evans,7,Marathon Man
Antonio Banderas,63311,Drama,Esther García,7,The Skin I Live In
Joseph Gordon-Levitt,44835,Drama,Natalie Portman,7,Hesher
Bill Murray,11977,Comedy,Douglas Kenney,7,Caddyshack
Kevin Spacey,15723,Comedy,Kevin Spacey,7,The Big Kahuna
Chris Pratt,274870,Adventure,Stephen Hamel,7,Passengers
Denzel Washington,393457,Drama,Scott Rudin,7,Fences
Clint Eastwood,10648,Action,Robert Daley,7,Magnum Force
John Goodman,13931,Animation,Pete Docter,7,Mike's New Car
Don Cheadle,67913,Action,Andrew Lowe,7,The Guard
Steve Carell,50646,Comedy,Denise Di Novi,7,"Crazy, Stupid, Love."
Ryan Gosling,50646,Comedy,Denise Di Novi,7,"Crazy, Stupid, Love."
Stanley Tucci,1771,Action,Kevin Feige,7,Captain America: The First Avenger
Chris Evans,1771,Action,Kevin Feige,7,Captain America: The First Avenger
Tommy Lee Jones,1771,Action,Kevin Feige,7,Captain America: The First Avenger
Samuel L. Jackson,1771,Action,Kevin Feige,7,Captain America: The First Avenger
Ryan Gosling,64690,Drama,Gigi Pritzker,7,Drive
Christopher Walken,51209,Action,Al Corley,7,Kill the Irishman
Samuel L. Jackson,57586,Documentary,Keith Scholey,7,African Cats
Christoph Waltz,55787,Drama,Erwin Stoff,7,Water for Elephants
Jeremy Renner,10195,Adventure,Kevin Feige,7,Thor
Colin Farrell,49009,Drama,Peter Weir,7,The Way Back
Robert De Niro,11978,Drama,Bill Badalato,7,Men of Honor
Matthew McConaughey,335797,Animation,Janet Healy,7,Sing
Stanley Tucci,42297,Drama,Donald De Line,7,Burlesque
Mark Ruffalo,14295,Drama,John Hart,7,You Can Count on Me
Michael Caine,10876,Drama,Julia Chasman,7,Quills
Paul Giamatti,46829,Comedy,Robert Lantos,7,Barney's Version
Matt Damon,11086,Drama,Frank Darabont,7,The Majestic
Joaquin Phoenix,10876,Drama,Julia Chasman,7,Quills
Geoffrey Rush,10876,Drama,Julia Chasman,7,Quills
J.K. Simmons,44264,Drama,Joel Coen,7,True Grit
Jeff Bridges,44264,Drama,Joel Coen,7,True Grit
Matt Damon,44264,Drama,Joel Coen,7,True Grit
Mark Wahlberg,45317,Drama,Mark Wahlberg,7,The Fighter
Christian Bale,45317,Drama,Mark Wahlberg,7,The Fighter
Javier Bardem,45958,Drama,Alejandro González Iñárritu,7,Biutiful
Russell Crowe,43539,Romance,Paul Haggis,7,The Next Three Days
Willem Dafoe,2604,Drama,Oliver Stone,7,Born on the Fourth of July
Tom Cruise,2604,Drama,Oliver Stone,7,Born on the Fourth of July
Mark Wahlberg,388399,Crime,Dorothy Aufiero,7,Patriots Day
Ben Stiller,38055,Animation,Lara Breay,7,Megamind
Ben Stiller,1597,Comedy,Robert De Niro,7,Meet the Parents
Samuel L. Jackson,24428,Science Fiction,Kevin Feige,7,The Avengers
Owen Wilson,1597,Comedy,Robert De Niro,7,Meet the Parents
Ben Stiller,63578,Comedy,Andrew Eaton,7,The Trip
Tom Hiddleston,10195,Adventure,Kevin Feige,7,Thor
Idris Elba,10195,Adventure,Kevin Feige,7,Thor
Chris Hemsworth,10195,Adventure,Kevin Feige,7,Thor
Samuel L. Jackson,10195,Adventure,Kevin Feige,7,Thor
Anthony Hopkins,10195,Adventure,Kevin Feige,7,Thor
Bill Murray,10276,Comedy,Laura Ziskin,7,What About Bob?
Jake Gyllenhaal,45612,Thriller,Mark Gordon,7,Source Code
Tommy Lee Jones,56831,Drama,Barbara A. Hall,7,The Sunset Limited
Samuel L. Jackson,56831,Drama,Barbara A. Hall,7,The Sunset Limited
Clint Eastwood,11589,Adventure,Gabriel Katzka,7,Kelly's Heroes
Johnny Depp,44896,Animation,Gore Verbinski,7,Rango
Denzel Washington,10637,Drama,Jerry Bruckheimer,7,Remember the Titans
Ryan Gosling,10637,Drama,Jerry Bruckheimer,7,Remember the Titans
William H. Macy,50348,Crime,Tom Rosenberg,7,The Lincoln Lawyer
Bryan Cranston,50348,Crime,Tom Rosenberg,7,The Lincoln Lawyer
Matthew McConaughey,50348,Crime,Tom Rosenberg,7,The Lincoln Lawyer
Steve Buscemi,45485,Documentary,Brett Ratner,7,I Knew It Was You: Rediscovering John Cazale
Al Pacino,45485,Documentary,Brett Ratner,7,I Knew It Was You: Rediscovering John Cazale
Robert De Niro,45485,Documentary,Brett Ratner,7,I Knew It Was You: Rediscovering John Cazale
Bradley Cooper,51876,Thriller,Adam Fields,7,Limitless
Robert De Niro,51876,Thriller,Adam Fields,7,Limitless
Robert De Niro,1597,Comedy,Robert De Niro,7,Meet the Parents
Mark Ruffalo,24428,Science Fiction,Kevin Feige,7,The Avengers
Chris Evans,24428,Science Fiction,Kevin Feige,7,The Avengers
Chris Hemsworth,24428,Science Fiction,Kevin Feige,7,The Avengers
Edward Norton,345920,Drama,Anthony Bregman,7,Collateral Beauty
Christopher Plummer,1883,Drama,Spike Lee,7,Malcolm X
Al Pacino,9475,Drama,Martin Brest,7,Scent of a Woman
Willem Dafoe,70954,Drama,Vincent Sheehan,7,The Hunter
Tom Hanks,11287,Comedy,Robert Greenhut,7,A League of Their Own
Channing Tatum,72570,Drama,Jonathan Glickman,7,The Vow
Anthony Hopkins,8293,Drama,Ismail Merchant,7,Howards End
Paul Giamatti,11068,Comedy,Richard Hashimoto,7,Singles
Hugh Jackman,308369,Comedy,Dan Fogelman,8,Me and Earl and the Dying Girl
Michael Caine,207703,Crime,Adam Bohling,8,Kingsman: The Secret Service
Mark Wahlberg,4995,Drama,Paul Thomas Anderson,8,Boogie Nights
Robert Duvall,28,Drama,Francis Ford Coppola,8,Apocalypse Now
Robert Duvall,595,Crime,Alan J. Pakula,8,To Kill a Mockingbird
Mark Ruffalo,314365,Drama,Steve Golin,8,Spotlight
Stanley Tucci,314365,Drama,Steve Golin,8,Spotlight
William H. Macy,275,Crime,Ethan Coen,8,Fargo
Steve Buscemi,275,Crime,Ethan Coen,8,Fargo
Anthony Hopkins,274,Crime,Ronald M. Bozman,8,The Silence of the Lambs
Kevin Costner,581,Adventure,Jim Wilson,8,Dances with Wolves
Idris Elba,283587,Drama,Idris Elba,8,Beasts of No Nation
Leonardo DiCaprio,253533,Family,Supriya,8,Manam
Samuel L. Jackson,319,Action,Gary Barber,8,True Romance
Brad Pitt,319,Action,Gary Barber,8,True Romance
Gary Oldman,319,Action,Gary Barber,8,True Romance
Harrison Ford,78,Science Fiction,Michael Deeley,8,Blade Runner
Ben Kingsley,424,Drama,Steven Spielberg,8,Schindler's List
Ralph Fiennes,424,Drama,Steven Spielberg,8,Schindler's List
Christopher Walken,319,Action,Gary Barber,8,True Romance
Harrison Ford,28,Drama,Francis Ford Coppola,8,Apocalypse Now
Ewan McGregor,627,Drama,Andrew Macdonald,8,Trainspotting
William H. Macy,264644,Drama,Ed Guiney,8,Room
Clint Eastwood,429,Western,Alberto Grimaldi,8,"The Good, the Bad and the Ugly"
Robert De Niro,68,Comedy,Arnon Milchan,8,Brazil
Harrison Ford,85,Adventure,Frank Marshall,8,Raiders of the Lost Ark
Harrison Ford,1891,Adventure,Gary Kurtz,8,The Empire Strikes Back
Matt Damon,286217,Drama,Ridley Scott,8,The Martian
Daniel Day-Lewis,10161,Drama,Noel Pearson,8,My Left Foot: The Story of Christy Brown
Paul Giamatti,277216,Drama,David Engel,8,Straight Outta Compton
Kevin Spacey,9504,Crime,Jerry Tokofsky,8,Glengarry Glen Ross
Willem Dafoe,792,Drama,Arnold Kopelson,8,Platoon
Forest Whitaker,792,Drama,Arnold Kopelson,8,Platoon
Johnny Depp,792,Drama,Arnold Kopelson,8,Platoon
Ryan Reynolds,108316,Comedy,Dan Stone,5,The Alarmist
Christopher Walken,8046,Drama,Casey Silver,5,Gigli
Joaquin Phoenix,10362,Drama,Donna Gigliotti,7,Two Lovers
Chris Evans,100402,Action,Kevin Feige,8,Captain America: The Winter Soldier
Benedict Cumberbatch,284053,Action,Kevin Feige,5,Thor: Ragnarok
Jeremy Irons,141052,Action,Charles Roven,5,Justice League
Ewan McGregor,18762,Comedy,Peter Salmi,5,Blue Juice
Christopher Walken,12787,Drama,Alan Marshall,5,Homeboy
Peter Dinklage,46562,Action,Michael Frislev,5,The Last Rites of Ransom Pride
Mark Ruffalo,40562,Comedy,Marlen Hecht,5,Committed
Adrien Brody,250066,Action,Gevond Andreasyan,5,American Heist
Tom Hardy,6309,Drama,Peter McAleese,5,Flood
Willem Dafoe,1639,Action,Jan de Bont,5,Speed 2: Cruise Control
Nicolas Cage,297596,Thriller,Scott Clayton,5,Dying of the Light
Michael Fassbender,121856,Action,Michael Fassbender,5,Assassin's Creed
Joseph Gordon-Levitt,14695,Drama,John Morrissey,5,Havoc
Channing Tatum,14695,Drama,John Morrissey,5,Havoc
Paul Giamatti,253161,Drama,Sophie Barthes,5,Madame Bovary
Tom Hanks,339988,Drama,Anthony Bregman,5,The Circle
Al Pacino,254905,Drama,Lisa Muskat,5,Manglehorn
Chris Evans,245685,Adventure,Robert Anich,5,Postman Pat: The Movie
Jason Bateman,384682,Comedy,Scott Stuber,5,Office Christmas Party
Brad Pitt,314385,Drama,Brad Pitt,5,By the Sea
Paul Rudd,10987,Horror,Paul Freeman,5,Halloween: The Curse of Michael Myers
Ben Kingsley,240483,Adventure,Ian Flooks,5,Robot Overlords
Samuel L. Jackson,9959,Drama,Scott Rudin,5,Freedomland
Christopher Plummer,72850,Animation,Paul Sabella,5,Babes in Toyland
Clint Eastwood,112672,Action,Herbert E. Mendelson,5,Ambush at Cimarron Pass
Nicolas Cage,290637,Horror,Ian Levy,5,Pay the Ghost
Tom Hardy,63971,Drama,Laura Burrows,5,Deserter
Ben Stiller,335310,Comedy,Colin K. Gray,5,Being Canadian
Ian McKellen,2021,Comedy,Pippa Cross,5,Jack & Sarah
Anthony Hopkins,31676,Mystery,Dino De Laurentiis,5,Desperate Hours
Bradley Cooper,222936,Drama,Cameron Crowe,5,Aloha
Robert Downey Jr.,17258,Romance,David Leigh MacLeod,5,The Pick-up Artist
George Clooney,103215,Documentary,Morgan Bushe,5,Anton Corbijn Inside Out
Samuel L. Jackson,9074,Action,Toby Emmerich,5,The Man
Tom Hiddleston,29982,Drama,Joanna Hogg,5,Unrelated
John Goodman,345915,Action,Nicolas Chartier,5,Once Upon a Time in Venice
Ewan McGregor,174751,Action,Natalie Portman,5,Jane Got a Gun
Johnny Depp,290825,Comedy,Jennifer Schwalbach Smith,5,Yoga Hosers
Ben Affleck,37270,Comedy,Chris Moore,5,The Third Wheel
Jeremy Renner,25853,Drama,Larry Rattner,5,Dahmer
Samuel L. Jackson,230179,Action,Jens Meurer,5,Big Game
John Goodman,10804,Comedy,Jack Brodsky,5,King Ralph
Harrison Ford,31643,Comedy,Mark Johnson,5,Jimmy Hollywood
Woody Harrelson,19176,Western,Brian Grazer,5,The Cowboy Way
Nicolas Cage,301608,Crime,Braxton Pope,5,The Trust
William H. Macy,46924,Drama,Robert F. Colesberry,5,Being Human
Ewan McGregor,210860,Comedy,Christi Dembrowski,5,Mortdecai
Matt Damon,37270,Comedy,Chris Moore,5,The Third Wheel
James Franco,246127,Drama,Gian-Piero Ringel,5,Every Thing Will Be Fine
Michael Caine,44559,Drama,Hugh Perceval,5,Carve Her Name with Pride
Colin Firth,21544,Comedy,Barnaby Thompson,5,Hope Springs
Denzel Washington,41823,Drama,Spike Lee,6,Mo' Better Blues
Kevin Costner,14742,Comedy,Brian Grazer,6,Night Shift
Nicolas Cage,8224,Thriller,Joel Schumacher,6,8MM
Clint Eastwood,5551,Action,Clint Eastwood,6,Space Cowboys
Tommy Lee Jones,5551,Action,Clint Eastwood,6,Space Cowboys
Woody Harrelson,4478,Drama,Michael Tadross,6,Indecent Proposal
Robert Downey Jr.,31863,Crime,Walter F. Parkes,6,True Believer
Dwayne Johnson,1734,Adventure,Sean Daniel,6,The Mummy Returns
John Goodman,2144,Action,Michael Douglas,6,One Night at McCool's
Robert Duvall,18402,Comedy,Anthea Sylbert,6,Something to Talk About
Forest Whitaker,9348,Science Fiction,Frank Mancuso Jr.,6,Species
Christopher Walken,10956,Mystery,Robert Simonds,6,Joe Dirt
Morgan Freeman,2043,Crime,David Brown,6,Along Came a Spider
Geoffrey Rush,2575,Drama,John Boorman,6,The Tailor of Panama
Antonio Banderas,10054,Action,Robert Rodriguez,6,Spy Kids
George Clooney,10054,Action,Robert Rodriguez,6,Spy Kids
Woody Harrelson,31863,Crime,Walter F. Parkes,6,True Believer
Hugh Jackman,12658,Comedy,Lynda Obst,6,Someone Like You...
Christopher Walken,8916,Adventure,Aron Warner,6,Antz
Will Ferrell,9429,Comedy,Amy Heckerling,6,A Night at the Roxbury
Ian McKellen,9445,Drama,Jane Hamsher,6,Apt Pupil
Steve Buscemi,20701,Thriller,Richard P. Rubinstein,6,Tales from the Darkside: The Movie
Denzel Washington,31004,Action,Ed Elbert,6,The Mighty Quinn
Steve Carell,4986,Comedy,Jack Farren,6,Fuzz
Michael Caine,15598,Comedy,Lewis Gilbert,6,Alfie
Robert Downey Jr.,28410,Drama,Donald P. Borchers,6,Tuff Turf
J.K. Simmons,6073,Action,John Baldecchi,6,The Mexican
Brad Pitt,6073,Action,John Baldecchi,6,The Mexican
Kevin Costner,12138,Action,Elie Samaha,6,3000 Miles to Graceland
Robert De Niro,3036,Drama,Francis Ford Coppola,6,Mary Shelley's Frankenstein
Sean Penn,5971,Comedy,Art Linson,6,We're No Angels
Jake Gyllenhaal,1406,Action,Irby Smith,6,City Slickers
Robert Duvall,10533,Drama,Roland Joffé,6,The Scarlet Letter
Robert Downey Jr.,11814,Comedy,Joel Silver,6,Weird Science
Tom Cruise,7520,Drama,Ted Field,6,Cocktail
Tom Cruise,11976,Adventure,Arnon Milchan,6,Legend
Joaquin Phoenix,10278,Drama,David Arnold,6,Return to Paradise
Mark Ruffalo,3682,Music,Richard N. Gladstein,6,54
Dustin Hoffman,6950,Action,Arnold Kopelson,6,Outbreak
Kevin Spacey,6950,Action,Arnold Kopelson,6,Outbreak
Christopher Walken,19382,Comedy,Ray Stark,6,Biloxi Blues
Morgan Freeman,6950,Action,Arnold Kopelson,6,Outbreak
Robert Downey Jr.,9058,Comedy,Robert N. Fried,6,Only You
Steve Buscemi,2114,Adventure,Jun Aida,6,Final Fantasy: The Spirits Within
John Cusack,84116,Drama,William Blaylock,6,"Grandview, U.S.A."
William H. Macy,13938,Action,Rupert Hitzig,6,The Last Dragon
Christopher Walken,11980,Fantasy,Joel Soisson,6,The Prophecy
Kevin Spacey,3525,Comedy,Douglas Wick,6,Working Girl
Harrison Ford,3525,Comedy,Douglas Wick,6,Working Girl
Dustin Hoffman,10699,Drama,Laura Ziskin,6,Hero
Michael Caine,14347,Comedy,Stanley Donen,6,Blame It on Rio
Robert De Niro,5971,Comedy,Art Linson,6,We're No Angels
Daniel Craig,1995,Adventure,Colin Wilson,6,Lara Croft: Tomb Raider
Michael Caine,31935,Drama,Robert Aldrich,6,Too Late the Hero
Don Cheadle,9705,Action,Joel Silver,6,Swordfish
Hugh Jackman,9705,Action,Joel Silver,6,Swordfish
Viggo Mortensen,11980,Fantasy,Joel Soisson,6,The Prophecy
Gary Oldman,10533,Drama,Roland Joffé,6,The Scarlet Letter
Keanu Reeves,1921,Drama,Steven Reuther,6,Sweet November
Clint Eastwood,10651,Action,David Valdes,6,The Dead Pool
Gary Oldman,9740,Crime,Ridley Scott,6,Hannibal
Samuel L. Jackson,28313,Drama,Hawk Koch,6,Losing Isaiah
William H. Macy,9422,Drama,Rachel Pfeffer,6,A Civil Action
Russell Crowe,11983,Action,Charles Mulvehill,6,Proof of Life
Willem Dafoe,31662,Drama,Linda Reisman,6,Affliction
Jim Carrey,10013,Comedy,Paul R. Gurian,6,Peggy Sue Got Married
Nicolas Cage,10013,Comedy,Paul R. Gurian,6,Peggy Sue Got Married
Jim Carrey,8871,Family,Brian Grazer,6,How the Grinch Stole Christmas
Anthony Hopkins,8871,Family,Brian Grazer,6,How the Grinch Stole Christmas
Ben Affleck,10862,Drama,Steve Golin,6,Bounce
Robert Duvall,8452,Science Fiction,Arnold Schwarzenegger,6,The 6th Day
Robert Duvall,11372,Adventure,Jack Wiener,6,The Eagle Has Landed
Michael Caine,11372,Adventure,Jack Wiener,6,The Eagle Has Landed
Anthony Hopkins,2669,Action,Bernard Williams,6,The Bounty
Matt Damon,4958,Fantasy,Jake Eberts,6,The Legend of Bagger Vance
Will Ferrell,16888,Comedy,Lorne Michaels,6,The Ladies Man
Clint Eastwood,10015,Action,Clint Eastwood,6,Heartbreak Ridge
Willem Dafoe,10434,Drama,Ulrich Felsberg,6,"Faraway, So Close!"
Christopher Walken,11622,Comedy,Hugh Wilson,6,Blast from the Past
Kevin Costner,10207,Romance,Kevin Costner,6,Message in a Bottle
Paul Rudd,15256,Comedy,David Gale,6,200 Cigarettes
Ben Affleck,15256,Comedy,David Gale,6,200 Cigarettes
Joaquin Phoenix,8224,Thriller,Joel Schumacher,6,8MM
Benicio del Toro,1619,Action,Kenneth Kokin,6,The Way of the Gun
Morgan Freeman,10480,Comedy,Steve Golin,6,Nurse Betty
Keanu Reeves,10393,Comedy,Dylan Sellers,6,The Replacements
Bill Murray,4327,Action,Drew Barrymore,6,Charlie's Angels
Daniel Day-Lewis,2669,Action,Bernard Williams,6,The Bounty
Woody Harrelson,12714,Comedy,John Hughes,6,She's Having a Baby
Robert Duvall,9422,Drama,Rachel Pfeffer,6,A Civil Action
Leonardo DiCaprio,36834,Drama,Jean-Pierre Ramsay-Levi,6,Total Eclipse
Anthony Hopkins,9740,Crime,Ridley Scott,6,Hannibal
Leonardo DiCaprio,9466,Drama,Jean Doumanian,6,Celebrity
John Goodman,11028,Drama,Stephen J. Friedman,6,The Big Easy
Matt Damon,11191,Comedy,Mark Levinson,6,Mystic Pizza
J.K. Simmons,9466,Drama,Jean Doumanian,6,Celebrity
Jeff Bridges,42261,Action,Elliott Kastner,6,Rancho Deluxe
Jeff Bridges,10730,Adventure,Dino De Laurentiis,6,King Kong
Tom Hanks,10466,Comedy,Kathleen Kennedy,6,The Money Pit
Christopher Walken,707,Adventure,Albert R. Broccoli,6,A View to a Kill
Patrick Stewart,11954,Fantasy,Yoram Globus,6,Lifeforce
William H. Macy,21991,Comedy,Sarah Green,6,State and Main
Patrick Stewart,200,Science Fiction,Rick Berman,6,Star Trek: Insurrection
Michael Caine,1493,Comedy,Sandra Bullock,6,Miss Congeniality
Nicolas Cage,5994,Comedy,Marc Abraham,6,The Family Man
Don Cheadle,5994,Comedy,Marc Abraham,6,The Family Man
Keanu Reeves,9560,Drama,Gil Netter,6,A Walk in the Clouds
Robert Downey Jr.,15596,Comedy,Chuck Russell,6,Back to School
Kevin Spacey,13818,Comedy,Robert Greenhut,6,Heartburn
Tom Hanks,29968,Drama,Alexandra Rose,6,Nothing in Common
Tom Hanks,9489,Comedy,Lauren Shuler Donner,6,You've Got Mail
Nicolas Cage,6071,Action,Barbet Schroeder,6,Kiss of Death
Bill Murray,12714,Comedy,John Hughes,6,She's Having a Baby
Steve Buscemi,11017,Comedy,Robert Simonds,6,Billy Madison
Matthew McConaughey,9382,Comedy,Arnon Milchan,6,Boys on the Side
Ben Kingsley,9348,Science Fiction,Frank Mancuso Jr.,6,Species
Tommy Lee Jones,10632,Drama,James Jacks,6,The Hunted
Ryan Gosling,11892,Crime,Barbet Schroeder,6,Murder by Numbers
Robert De Niro,42459,Drama,Maurice Rosenfield,6,Bang the Drum Slowly
James McAvoy,11823,Comedy,Tim Bevan,6,Wimbledon
Christopher Walken,18196,Horror,Michael Winner,6,The Sentinel
Robert De Niro,10555,Animation,Allison Lyon Segan,6,Shark Tale
Joaquin Phoenix,11128,Drama,Casey Silver,6,Ladder 49
Christopher Walken,15503,Drama,Julie Kirkham,6,Around the Bend
Kevin Costner,14249,Thriller,Hunt Lowry,6,Revenge
Jamie Foxx,8866,Comedy,Richard Hashimoto,6,The Truth About Cats & Dogs
Stanley Tucci,10729,Comedy,Bill Murray,6,Quick Change
Bill Murray,10729,Comedy,Bill Murray,6,Quick Change
Michael Caine,15503,Drama,Julie Kirkham,6,Around the Bend
Russell Crowe,14904,Drama,Lynda House,6,Proof
Keanu Reeves,12656,Action,Danny DeVito,6,Feeling Minnesota
Bill Murray,2300,Animation,Daniel Goldberg,6,Space Jam
Stanley Tucci,4380,Drama,Simon Fields,6,Shall We Dance?
Michael Caine,2612,Fantasy,James Orr,6,Mr. Destiny
Jude Law,5137,Mystery,Jude Law,6,Sky Captain and the World of Tomorrow
Jason Statham,9759,Action,Dean Devlin,6,Cellular
William H. Macy,9759,Action,Dean Devlin,6,Cellular
Chris Evans,9759,Action,Dean Devlin,6,Cellular
Robert Duvall,35588,History,Neil Canton,6,Geronimo: An American Legend
Matt Damon,35588,History,Neil Canton,6,Geronimo: An American Legend
Jim Carrey,9894,Comedy,Judd Apatow,6,The Cable Guy
Keanu Reeves,6964,Drama,Nancy Meyers,6,Something's Gotta Give
Joseph Gordon-Levitt,9623,Drama,Rob Cowan,6,The Juror
Benicio del Toro,9566,Drama,Wendy Finerman,6,The Fan
Robert De Niro,9566,Drama,Wendy Finerman,6,The Fan
Jude Law,8849,Comedy,Charles Shyer,6,Alfie
Christopher Plummer,10023,Action,Robert K. Weiss,6,Dragnet
Jeff Bridges,10534,Action,Mimi Polk Gitlin,6,White Squall
Chris Pine,11130,Comedy,Whitney Houston,6,The Princess Diaries 2: Royal Engagement
Woody Harrelson,11821,Comedy,Deborah D. Johnson,6,Doc Hollywood
Ben Kingsley,8080,Crime,Paula Wagner,6,Suspect Zero
Matthew McConaughey,15644,Action,Mel Gibson,6,Paparazzi
Paul Giamatti,66566,Drama,Lisa M. Hansen,6,Past Midnight
Antonio Banderas,9691,Action,Richard Donner,6,Assassins
Tom Hanks,10023,Action,Robert K. Weiss,6,Dragnet
Owen Wilson,9894,Comedy,Judd Apatow,6,The Cable Guy
Mark Wahlberg,10543,Drama,Brian Grazer,6,Fear
Nicolas Cage,6472,Comedy,Ned Tanen,6,Guarding Tess
Christopher Walken,2086,Crime,John Badham,6,Nick of Time
Viggo Mortensen,9086,Western,John Fusco,6,Young Guns II
Adrien Brody,30141,Comedy,Bruce Davey,6,The Singing Detective
Robert Downey Jr.,30141,Comedy,Bruce Davey,6,The Singing Detective
Tommy Lee Jones,8845,Action,Arnon Milchan,6,Under Siege
Daniel Craig,28200,Drama,Alison Owen,6,Sylvia
Al Pacino,11062,Drama,Harold Becker,6,City Hall
Geoffrey Rush,11775,Crime,Brian Grazer,6,Intolerable Cruelty
Antonio Banderas,8818,History,Alan Parker,6,Evita
Christian Bale,36758,Drama,Steve Golin,6,The Portrait of a Lady
George Clooney,11775,Crime,Brian Grazer,6,Intolerable Cruelty
Viggo Mortensen,36758,Drama,Steve Golin,6,The Portrait of a Lady
Don Cheadle,10589,Action,Beau Flynn,6,After the Sunset
Denzel Washington,2116,Thriller,Neal H. Moritz,6,Out of Time
William H. Macy,33633,Drama,Sarah Green,6,Oleanna
Johnny Depp,2086,Crime,John Badham,6,Nick of Time
Woody Harrelson,10589,Action,Beau Flynn,6,After the Sunset
Harrison Ford,11860,Comedy,Sydney Pollack,6,Sabrina
Paul Giamatti,11860,Comedy,Sydney Pollack,6,Sabrina
Clint Eastwood,101520,Documentary,Christina Fon,7,Reel Injun
Gary Oldman,13701,Drama,Bruce Davey,7,Immortal Beloved
Christian Bale,76758,Drama,Zhang Weiping,7,The Flowers of War
Willem Dafoe,8374,Action,Chris Brinker,7,The Boondock Saints
Benedict Cumberbatch,65760,Drama,Celine Rattray,7,The Whistleblower
Robert Downey Jr.,11004,Comedy,Curtis Hanson,7,Wonder Boys
Forest Whitaker,4816,Crime,Jim Jarmusch,7,Ghost Dog: The Way of the Samurai
Nicolas Cage,11296,Drama,Alan Marshall,7,Birdy
Morgan Freeman,62837,Drama,Broderick Johnson,7,Dolphin Tale
Hugh Jackman,75301,Documentary,Constance Marks,7,Being Elmo: A Puppeteer's Journey
Christopher Plummer,65754,Thriller,Scott Rudin,7,The Girl with the Dragon Tattoo
Daniel Craig,65754,Thriller,Scott Rudin,7,The Girl with the Dragon Tattoo
Tom Cruise,56292,Action,Tom Cruise,7,Mission: Impossible - Ghost Protocol
Brad Pitt,628,Horror,David Geffen,7,Interview with the Vampire
Jeremy Renner,56292,Action,Tom Cruise,7,Mission: Impossible - Ghost Protocol
Denzel Washington,1883,Drama,Spike Lee,7,Malcolm X
Sean Penn,13342,Comedy,Art Linson,7,Fast Times at Ridgemont High
Colin Farrell,42739,Drama,Dixie Linder,7,The War Zone
Mark Ruffalo,259910,TV Movie,Brad Baruh,7,Marvel Studios: Assembling a Universe
Chris Pratt,259910,TV Movie,Brad Baruh,7,Marvel Studios: Assembling a Universe
Chris Evans,259910,TV Movie,Brad Baruh,7,Marvel Studios: Assembling a Universe
Chris Hemsworth,259910,TV Movie,Brad Baruh,7,Marvel Studios: Assembling a Universe
Al Pacino,9563,Drama,Clayton Townsend,7,Any Given Sunday
Jamie Foxx,9563,Drama,Clayton Townsend,7,Any Given Sunday
Paul Giamatti,1850,Comedy,Danny DeVito,7,Man on the Moon
Jim Carrey,1850,Comedy,Danny DeVito,7,Man on the Moon
Matt Damon,1213,Thriller,Tom Sternberg,7,The Talented Mr. Ripley
Hugh Dancy,75802,Comedy,Sarah Curtis,7,Hysteria
Jude Law,1213,Thriller,Tom Sternberg,7,The Talented Mr. Ripley
Chris Hemsworth,22970,Horror,Joss Whedon,7,The Cabin in the Woods
Adrien Brody,74308,Drama,Greg Shapiro,7,Detachment
Bryan Cranston,74308,Drama,Greg Shapiro,7,Detachment
Tom Hiddleston,259910,TV Movie,Brad Baruh,7,Marvel Studios: Assembling a Universe
Bill Murray,52826,Science Fiction,Lorne Michaels,7,Nothing Lasts Forever
Channing Tatum,64688,Action,Neal H. Moritz,7,21 Jump Street
Johnny Depp,64688,Action,Neal H. Moritz,7,21 Jump Street
Jeremy Renner,259910,TV Movie,Brad Baruh,7,Marvel Studios: Assembling a Universe
